Employment_ID,Effective_Date,Salary_LPA,Data_Origin
EMP-033439,2025-05-25,5.75,synthetic_derived
EMP-033440,2024-12-07,4.49,synthetic_derived
EMP-033440,2025-06-08,4.66,synthetic_derived
EMP-033441,2024-12-21,5.93,synthetic_derived
EMP-033441,2025-06-22,6.15,synthetic_derived
EMP-033442,2025-01-04,4.67,synthetic_derived
EMP-033442,2025-07-06,4.83,synthetic_derived
EMP-033443,2025-01-31,5.35,synthetic_derived
EMP-033443,2025-08-02,5.55,synthetic_derived
EMP-033444,2025-02-14,3.83,synthetic_derived
EMP-033444,2025-08-16,3.96,synthetic_derived
EMP-033445,2025-02-28,4.32,synthetic_derived
EMP-033445,2025-08-30,4.47,synthetic_derived
EMP-033446,2025-03-14,4.54,synthetic_derived
EMP-033446,2025-09-13,4.7,synthetic_derived
EMP-033447,2025-03-28,4.35,synthetic_derived
EMP-033447,2025-09-27,4.5,synthetic_derived
EMP-033448,2025-04-11,4.76,synthetic_derived
EMP-033448,2025-10-11,4.92,synthetic_derived
EMP-033449,2025-04-25,3.83,synthetic_derived
EMP-033449,2025-10-25,3.96,synthetic_derived
EMP-033450,2025-05-22,4.57,synthetic_derived
EMP-033450,2025-11-21,4.74,synthetic_derived
EMP-033451,2025-06-05,4.17,synthetic_derived
EMP-033451,2025-12-05,4.31,synthetic_derived
EMP-033452,2025-06-19,4.01,synthetic_derived
EMP-033452,2025-12-19,4.12,synthetic_derived
EMP-033453,2025-07-16,4.35,synthetic_derived
EMP-033453,2026-01-15,4.5,synthetic_derived
EMP-033454,2025-07-30,4.28,synthetic_derived
EMP-033454,2026-01-29,4.44,synthetic_derived
EMP-033455,2025-08-13,4.26,synthetic_derived
EMP-033455,2026-02-12,4.4,synthetic_derived
EMP-033456,2025-09-22,5.55,synthetic_derived
EMP-033457,2025-10-06,5.68,synthetic_derived
EMP-033457,2026-04-07,5.92,synthetic_derived
EMP-033458,2025-10-20,3.95,synthetic_derived
EMP-033458,2026-04-21,4.1,synthetic_derived
EMP-033459,2025-11-03,4.25,synthetic_derived
EMP-033459,2026-05-05,4.4,synthetic_derived
EMP-033460,2025-11-17,4.41,synthetic_derived
EMP-033460,2026-05-19,4.58,synthetic_derived
EMP-033461,2025-10-05,4.69,synthetic_derived
EMP-033461,2026-04-06,4.83,synthetic_derived
EMP-033462,2025-10-19,3.65,synthetic_derived
EMP-033462,2026-04-20,3.78,synthetic_derived
EMP-033463,2025-11-02,4.62,synthetic_derived
EMP-033463,2026-05-04,4.78,synthetic_derived
EMP-033464,2025-11-16,4.23,synthetic_derived
EMP-033464,2026-05-18,4.37,synthetic_derived
EMP-033465,2025-11-30,4.98,synthetic_derived
EMP-033465,2026-06-01,5.14,synthetic_derived
EMP-033466,2025-12-14,5.19,synthetic_derived
EMP-033466,2026-06-15,5.41,synthetic_derived
EMP-033467,2025-12-28,5.12,synthetic_derived
EMP-033467,2026-06-29,5.32,synthetic_derived
EMP-033468,2024-01-22,5.13,synthetic_derived
EMP-033468,2024-07-23,5.33,synthetic_derived
EMP-033469,2024-02-05,4.41,synthetic_derived
EMP-033469,2024-08-06,4.55,synthetic_derived
EMP-033470,2024-02-19,3.91,synthetic_derived
EMP-033470,2024-08-20,4.07,synthetic_derived
EMP-033471,2024-03-04,4.85,synthetic_derived
EMP-033471,2024-09-03,5.05,synthetic_derived
EMP-033472,2024-03-18,4.78,synthetic_derived
EMP-033472,2024-09-17,4.93,synthetic_derived
EMP-033473,2024-04-01,3.61,synthetic_derived
EMP-033473,2024-10-01,3.74,synthetic_derived
EMP-033474,2024-04-15,3.5,synthetic_derived
EMP-033474,2024-10-15,3.6,synthetic_derived
EMP-033475,2024-04-29,4.34,synthetic_derived
EMP-033475,2024-10-29,4.5,synthetic_derived
EMP-033476,2024-05-13,3.69,synthetic_derived
EMP-033476,2024-11-12,3.83,synthetic_derived
EMP-033477,2024-05-27,4.74,synthetic_derived
EMP-033477,2024-11-26,4.9,synthetic_derived
EMP-033478,2024-06-10,5.29,synthetic_derived
EMP-033478,2024-12-10,5.47,synthetic_derived
EMP-033479,2024-06-24,3.61,synthetic_derived
EMP-033480,2024-07-08,4.69,synthetic_derived
EMP-033480,2025-01-07,4.87,synthetic_derived
EMP-033481,2024-08-04,5.02,synthetic_derived
EMP-033481,2025-02-03,5.2,synthetic_derived
EMP-033482,2024-08-18,5.16,synthetic_derived
EMP-033482,2025-02-17,5.33,synthetic_derived
EMP-033483,2024-09-01,2.98,synthetic_derived
EMP-033483,2025-03-03,3.09,synthetic_derived
EMP-033484,2024-09-15,5.4,synthetic_derived
EMP-033484,2025-03-17,5.6,synthetic_derived
EMP-033485,2024-09-29,3.48,synthetic_derived
EMP-033485,2025-03-31,3.61,synthetic_derived
EMP-033486,2024-10-13,2.8,synthetic_derived
EMP-033486,2025-04-14,2.9,synthetic_derived
EMP-033487,2024-10-27,4.82,synthetic_derived
EMP-033487,2025-04-28,4.99,synthetic_derived
EMP-033488,2024-11-10,3.88,synthetic_derived
EMP-033488,2025-05-12,4.01,synthetic_derived
EMP-033489,2024-11-24,4.07,synthetic_derived
EMP-033490,2024-12-08,4.89,synthetic_derived
EMP-033490,2025-06-09,5.11,synthetic_derived
EMP-033491,2024-12-22,4.38,synthetic_derived
EMP-033491,2025-06-23,4.55,synthetic_derived
EMP-033492,2025-01-18,4.09,synthetic_derived
EMP-033492,2025-07-20,4.25,synthetic_derived
EMP-033493,2025-02-01,4.29,synthetic_derived
EMP-033494,2025-02-15,4.93,synthetic_derived
EMP-033494,2025-08-17,5.11,synthetic_derived
EMP-033495,2025-03-01,5.71,synthetic_derived
EMP-033495,2025-08-31,5.95,synthetic_derived
EMP-033496,2025-03-15,4.6,synthetic_derived
EMP-033496,2025-09-14,4.75,synthetic_derived
EMP-033497,2025-03-29,4.95,synthetic_derived
EMP-033497,2025-09-28,5.16,synthetic_derived
EMP-033498,2025-04-12,4.6,synthetic_derived
EMP-033498,2025-10-12,4.77,synthetic_derived
EMP-033499,2025-04-26,4.71,synthetic_derived
EMP-033499,2025-10-26,4.9,synthetic_derived
EMP-033500,2025-05-10,5.21,synthetic_derived
EMP-033500,2025-11-09,5.39,synthetic_derived
EMP-033501,2025-05-24,5.56,synthetic_derived
EMP-033501,2025-11-23,5.76,synthetic_derived
EMP-033502,2025-06-07,4.96,synthetic_derived
EMP-033502,2025-12-07,5.16,synthetic_derived
EMP-033503,2025-06-21,4.45,synthetic_derived
EMP-033503,2025-12-21,4.62,synthetic_derived
EMP-033504,2025-07-05,5.06,synthetic_derived
EMP-033504,2026-01-04,5.22,synthetic_derived
EMP-033505,2025-07-19,4.95,synthetic_derived
EMP-033505,2026-01-18,5.13,synthetic_derived
EMP-033506,2025-08-02,4.97,synthetic_derived
EMP-033506,2026-02-01,5.16,synthetic_derived
EMP-033507,2025-08-16,4.18,synthetic_derived
EMP-033507,2026-02-15,4.33,synthetic_derived
EMP-033508,2025-08-30,5.01,synthetic_derived
EMP-033508,2026-03-01,5.19,synthetic_derived
EMP-033509,2025-09-26,4.33,synthetic_derived
EMP-033509,2026-03-28,4.47,synthetic_derived
EMP-033510,2025-10-10,5.21,synthetic_derived
EMP-033510,2026-04-11,5.4,synthetic_derived
EMP-033511,2025-10-24,5.81,synthetic_derived
EMP-033511,2026-04-25,6.02,synthetic_derived
EMP-033512,2025-11-07,4.5,synthetic_derived
EMP-033512,2026-05-09,4.63,synthetic_derived
EMP-033513,2025-11-21,3.75,synthetic_derived
EMP-033513,2026-05-23,3.88,synthetic_derived
EMP-033514,2025-12-05,3.73,synthetic_derived
EMP-033514,2026-06-06,3.89,synthetic_derived
EMP-033515,2025-12-19,3.85,synthetic_derived
EMP-033515,2026-06-20,3.96,synthetic_derived
EMP-033516,2026-01-02,4.65,synthetic_derived
EMP-033516,2026-07-04,4.8,synthetic_derived
EMP-033517,2026-01-16,5.99,synthetic_derived
EMP-033517,2026-07-18,6.23,synthetic_derived
EMP-033518,2026-01-30,3.77,synthetic_derived
EMP-033518,2026-08-01,3.88,synthetic_derived
EMP-033519,2026-02-13,5.61,synthetic_derived
EMP-033519,2026-08-15,5.8,synthetic_derived
EMP-033520,2026-02-27,4.31,synthetic_derived
EMP-033521,2024-04-05,5.22,synthetic_derived
EMP-033521,2024-10-05,5.39,synthetic_derived
EMP-033522,2024-04-19,4.51,synthetic_derived
EMP-033523,2024-05-03,4.61,synthetic_derived
EMP-033523,2024-11-02,4.78,synthetic_derived
EMP-033524,2024-05-17,4.71,synthetic_derived
EMP-033525,2024-05-31,4.84,synthetic_derived
EMP-033525,2024-11-30,5.01,synthetic_derived
EMP-033526,2024-06-14,4.03,synthetic_derived
EMP-033526,2024-12-14,4.15,synthetic_derived
EMP-033527,2024-06-28,4.72,synthetic_derived
EMP-033527,2024-12-28,4.91,synthetic_derived
EMP-033528,2024-07-25,5.95,synthetic_derived
EMP-033528,2025-01-24,6.18,synthetic_derived
EMP-033529,2024-08-21,5.77,synthetic_derived
EMP-033529,2025-02-20,6.0,synthetic_derived
EMP-033530,2024-09-17,4.78,synthetic_derived
EMP-033530,2025-03-19,4.97,synthetic_derived
EMP-033531,2024-07-23,3.18,synthetic_derived
EMP-033532,2024-08-06,5.82,synthetic_derived
EMP-033532,2025-02-05,6.05,synthetic_derived
EMP-033533,2024-08-20,3.84,synthetic_derived
EMP-033533,2025-02-19,3.98,synthetic_derived
EMP-033534,2024-09-03,5.21,synthetic_derived
EMP-033534,2025-03-05,5.37,synthetic_derived
EMP-033535,2024-09-17,4.34,synthetic_derived
EMP-033535,2025-03-19,4.52,synthetic_derived
EMP-033536,2024-10-14,4.16,synthetic_derived
EMP-033536,2025-04-15,4.31,synthetic_derived
EMP-033537,2024-10-28,4.23,synthetic_derived
EMP-033537,2025-04-29,4.4,synthetic_derived
EMP-033538,2024-11-11,3.51,synthetic_derived
EMP-033538,2025-05-13,3.63,synthetic_derived
EMP-033539,2024-11-25,4.6,synthetic_derived
EMP-033539,2025-05-27,4.75,synthetic_derived
EMP-033540,2024-12-09,5.25,synthetic_derived
EMP-033540,2025-06-10,5.43,synthetic_derived
EMP-033541,2024-12-23,5.06,synthetic_derived
EMP-033541,2025-06-24,5.24,synthetic_derived
EMP-033542,2025-01-06,4.34,synthetic_derived
EMP-033542,2025-07-08,4.47,synthetic_derived
EMP-033543,2025-01-20,5.92,synthetic_derived
EMP-033543,2025-07-22,6.17,synthetic_derived
EMP-033544,2025-02-03,5.56,synthetic_derived
EMP-033544,2025-08-05,5.75,synthetic_derived
EMP-033545,2025-02-17,4.11,synthetic_derived
EMP-033545,2025-08-19,4.25,synthetic_derived
EMP-033546,2025-03-03,5.84,synthetic_derived
EMP-033546,2025-09-02,6.1,synthetic_derived
EMP-033547,2025-03-17,4.45,synthetic_derived
EMP-033547,2025-09-16,4.64,synthetic_derived
EMP-033548,2025-03-31,5.81,synthetic_derived
EMP-033548,2025-09-30,6.02,synthetic_derived
EMP-033549,2025-04-14,4.83,synthetic_derived
EMP-033549,2025-10-14,5.02,synthetic_derived
EMP-033550,2025-05-11,4.89,synthetic_derived
EMP-033550,2025-11-10,5.08,synthetic_derived
EMP-033551,2025-05-25,4.48,synthetic_derived
EMP-033551,2025-11-24,4.63,synthetic_derived
EMP-033552,2025-06-08,4.29,synthetic_derived
EMP-033552,2025-12-08,4.46,synthetic_derived
EMP-033553,2025-07-05,4.13,synthetic_derived
EMP-033553,2026-01-04,4.27,synthetic_derived
EMP-033554,2025-08-01,3.76,synthetic_derived
EMP-033554,2026-01-31,3.87,synthetic_derived
EMP-033555,2025-08-15,4.57,synthetic_derived
EMP-033555,2026-02-14,4.74,synthetic_derived
EMP-033556,2025-08-29,5.04,synthetic_derived
EMP-033556,2026-02-28,5.26,synthetic_derived
EMP-033557,2025-09-12,4.8,synthetic_derived
EMP-033557,2026-03-14,4.96,synthetic_derived
EMP-033558,2025-09-26,5.43,synthetic_derived
EMP-033558,2026-03-28,5.61,synthetic_derived
EMP-033559,2025-10-10,4.62,synthetic_derived
EMP-033559,2026-04-11,4.78,synthetic_derived
EMP-033560,2025-10-24,4.89,synthetic_derived
EMP-033561,2025-11-07,5.01,synthetic_derived
EMP-033561,2026-05-09,5.17,synthetic_derived
EMP-033562,2025-11-21,4.01,synthetic_derived
EMP-033563,2025-12-05,4.36,synthetic_derived
EMP-033563,2026-06-06,4.5,synthetic_derived
EMP-033564,2025-12-19,5.14,synthetic_derived
EMP-033564,2026-06-20,5.31,synthetic_derived
EMP-033565,2026-01-15,5.38,synthetic_derived
EMP-033566,2026-01-29,5.47,synthetic_derived
EMP-033566,2026-07-31,5.68,synthetic_derived
EMP-033567,2024-02-23,4.37,synthetic_derived
EMP-033567,2024-08-24,4.52,synthetic_derived
EMP-033568,2024-03-08,5.02,synthetic_derived
EMP-033568,2024-09-07,5.21,synthetic_derived
EMP-033569,2024-03-22,4.9,synthetic_derived
EMP-033569,2024-09-21,5.12,synthetic_derived
EMP-033570,2024-04-05,5.58,synthetic_derived
EMP-033570,2024-10-05,5.82,synthetic_derived
EMP-033571,2024-04-19,4.38,synthetic_derived
EMP-033572,2024-05-03,4.21,synthetic_derived
EMP-033572,2024-11-02,4.4,synthetic_derived
EMP-033573,2024-05-17,3.6,synthetic_derived
EMP-033573,2024-11-16,3.73,synthetic_derived
EMP-033574,2024-06-13,5.34,synthetic_derived
EMP-033574,2024-12-13,5.56,synthetic_derived
EMP-033575,2024-06-27,4.68,synthetic_derived
EMP-033575,2024-12-27,4.85,synthetic_derived
EMP-033576,2024-07-11,3.52,synthetic_derived
EMP-033576,2025-01-10,3.63,synthetic_derived
EMP-033577,2024-07-25,4.25,synthetic_derived
EMP-033577,2025-01-24,4.39,synthetic_derived
EMP-033578,2024-08-08,4.02,synthetic_derived
EMP-033579,2024-08-22,5.31,synthetic_derived
EMP-033579,2025-02-21,5.48,synthetic_derived
EMP-033580,2024-09-05,3.31,synthetic_derived
EMP-033581,2024-09-19,5.37,synthetic_derived
EMP-033582,2024-10-03,3.46,synthetic_derived
EMP-033582,2025-04-04,3.61,synthetic_derived
EMP-033583,2024-10-17,4.46,synthetic_derived
EMP-033583,2025-04-18,4.62,synthetic_derived
EMP-033584,2024-10-31,4.58,synthetic_derived
EMP-033584,2025-05-02,4.77,synthetic_derived
EMP-033585,2024-11-14,6.15,synthetic_derived
EMP-033585,2025-05-16,6.35,synthetic_derived
EMP-033586,2024-11-28,5.14,synthetic_derived
EMP-033586,2025-05-30,5.32,synthetic_derived
EMP-033587,2024-12-12,3.99,synthetic_derived
EMP-033587,2025-06-13,4.14,synthetic_derived
EMP-033588,2024-12-26,5.38,synthetic_derived
EMP-033588,2025-06-27,5.58,synthetic_derived
EMP-033589,2025-01-09,4.44,synthetic_derived
EMP-033589,2025-07-11,4.57,synthetic_derived
EMP-033590,2025-01-23,4.77,synthetic_derived
EMP-033590,2025-07-25,4.95,synthetic_derived
EMP-033591,2025-02-06,4.15,synthetic_derived
EMP-033591,2025-08-08,4.26,synthetic_derived
EMP-033592,2025-03-05,3.94,synthetic_derived
EMP-033592,2025-09-04,4.07,synthetic_derived
EMP-033593,2025-05-10,5.89,synthetic_derived
EMP-033593,2025-11-09,6.11,synthetic_derived
EMP-033594,2025-05-24,5.49,synthetic_derived
EMP-033594,2025-11-23,5.7,synthetic_derived
EMP-033595,2025-06-07,4.28,synthetic_derived
EMP-033595,2025-12-07,4.44,synthetic_derived
EMP-033596,2025-06-21,4.88,synthetic_derived
EMP-033596,2025-12-21,5.07,synthetic_derived
EMP-033597,2025-07-05,4.08,synthetic_derived
EMP-033597,2026-01-04,4.22,synthetic_derived
EMP-033598,2025-07-19,4.79,synthetic_derived
EMP-033599,2025-08-02,4.15,synthetic_derived
EMP-033600,2025-08-16,4.74,synthetic_derived
EMP-033600,2026-02-15,4.9,synthetic_derived
EMP-033601,2025-07-04,4.29,synthetic_derived
EMP-033601,2026-01-03,4.42,synthetic_derived
EMP-033602,2025-07-18,4.54,synthetic_derived
EMP-033602,2026-01-17,4.68,synthetic_derived
EMP-033603,2025-08-01,4.8,synthetic_derived
EMP-033603,2026-01-31,4.95,synthetic_derived
EMP-033604,2025-08-15,4.95,synthetic_derived
EMP-033604,2026-02-14,5.13,synthetic_derived
EMP-033605,2025-09-11,4.73,synthetic_derived
EMP-033605,2026-03-13,4.9,synthetic_derived
EMP-033606,2025-09-25,5.41,synthetic_derived
EMP-033606,2026-03-27,5.59,synthetic_derived
EMP-033607,2025-10-09,4.02,synthetic_derived
EMP-033607,2026-04-10,4.13,synthetic_derived
EMP-033608,2025-10-23,4.63,synthetic_derived
EMP-033608,2026-04-24,4.79,synthetic_derived
EMP-033609,2025-11-19,3.51,synthetic_derived
EMP-033609,2026-05-21,3.64,synthetic_derived
EMP-033610,2025-12-03,5.35,synthetic_derived
EMP-033610,2026-06-04,5.57,synthetic_derived
EMP-033611,2025-12-17,5.15,synthetic_derived
EMP-033611,2026-06-18,5.33,synthetic_derived
EMP-033612,2025-12-31,3.86,synthetic_derived
EMP-033612,2026-07-02,3.98,synthetic_derived
EMP-033613,2024-02-07,4.39,synthetic_derived
EMP-033613,2024-08-08,4.53,synthetic_derived
EMP-033614,2024-02-21,5.14,synthetic_derived
EMP-033614,2024-08-22,5.34,synthetic_derived
EMP-033615,2024-03-06,5.11,synthetic_derived
EMP-033615,2024-09-05,5.31,synthetic_derived
EMP-033616,2024-03-20,4.79,synthetic_derived
EMP-033616,2024-09-19,4.96,synthetic_derived
EMP-033617,2024-04-16,4.51,synthetic_derived
EMP-033617,2024-10-16,4.67,synthetic_derived
EMP-033618,2024-04-30,4.1,synthetic_derived
EMP-033618,2024-10-30,4.23,synthetic_derived
EMP-033619,2024-05-14,3.74,synthetic_derived
EMP-033620,2024-05-28,4.51,synthetic_derived
EMP-033620,2024-11-27,4.66,synthetic_derived
EMP-033621,2024-06-11,5.12,synthetic_derived
EMP-033621,2024-12-11,5.31,synthetic_derived
EMP-033622,2024-07-08,4.04,synthetic_derived
EMP-033622,2025-01-07,4.17,synthetic_derived
EMP-033623,2024-07-22,4.26,synthetic_derived
EMP-033623,2025-01-21,4.42,synthetic_derived
EMP-033624,2024-08-05,4.72,synthetic_derived
EMP-033624,2025-02-04,4.86,synthetic_derived
EMP-033625,2024-08-19,4.45,synthetic_derived
EMP-033625,2025-02-18,4.58,synthetic_derived
EMP-033626,2024-09-02,4.69,synthetic_derived
EMP-033626,2025-03-04,4.86,synthetic_derived
EMP-033627,2024-09-16,5.07,synthetic_derived
EMP-033627,2025-03-18,5.25,synthetic_derived
EMP-033628,2024-10-13,4.72,synthetic_derived
EMP-033628,2025-04-14,4.89,synthetic_derived
EMP-033629,2024-10-27,4.31,synthetic_derived
EMP-033629,2025-04-28,4.46,synthetic_derived
EMP-033630,2024-11-10,4.88,synthetic_derived
EMP-033630,2025-05-12,5.06,synthetic_derived
EMP-033631,2024-11-24,4.35,synthetic_derived
EMP-033632,2024-12-08,5.73,synthetic_derived
EMP-033633,2024-12-22,4.88,synthetic_derived
EMP-033633,2025-06-23,5.06,synthetic_derived
EMP-033634,2025-01-05,4.69,synthetic_derived
EMP-033634,2025-07-07,4.87,synthetic_derived
EMP-033635,2025-01-19,4.58,synthetic_derived
EMP-033635,2025-07-21,4.73,synthetic_derived
EMP-033636,2025-02-15,4.6,synthetic_derived
EMP-033636,2025-08-17,4.75,synthetic_derived
EMP-033637,2025-03-01,4.38,synthetic_derived
EMP-033637,2025-08-31,4.51,synthetic_derived
EMP-033638,2025-03-15,4.27,synthetic_derived
EMP-033638,2025-09-14,4.43,synthetic_derived
EMP-033639,2025-03-29,3.72,synthetic_derived
EMP-033639,2025-09-28,3.82,synthetic_derived
EMP-033640,2025-04-12,4.18,synthetic_derived
EMP-033640,2025-10-12,4.33,synthetic_derived
EMP-033641,2025-04-26,4.23,synthetic_derived
EMP-033641,2025-10-26,4.4,synthetic_derived
EMP-033642,2025-05-10,4.69,synthetic_derived
EMP-033642,2025-11-09,4.82,synthetic_derived
EMP-033643,2025-05-24,4.76,synthetic_derived
EMP-033643,2025-11-23,4.93,synthetic_derived
EMP-033644,2025-06-20,4.68,synthetic_derived
EMP-033644,2025-12-20,4.82,synthetic_derived
EMP-033645,2025-07-04,4.16,synthetic_derived
EMP-033645,2026-01-03,4.33,synthetic_derived
EMP-033646,2025-07-18,3.6,synthetic_derived
EMP-033646,2026-01-17,3.75,synthetic_derived
EMP-033647,2025-08-01,4.46,synthetic_derived
EMP-033647,2026-01-31,4.63,synthetic_derived
EMP-033648,2025-08-15,5.67,synthetic_derived
EMP-033648,2026-02-14,5.91,synthetic_derived
EMP-033649,2025-08-29,5.54,synthetic_derived
EMP-033649,2026-02-28,5.75,synthetic_derived
EMP-033650,2025-09-12,4.73,synthetic_derived
EMP-033650,2026-03-14,4.9,synthetic_derived
EMP-033651,2025-09-26,5.15,synthetic_derived
EMP-033651,2026-03-28,5.33,synthetic_derived
EMP-033652,2025-10-10,4.34,synthetic_derived
EMP-033652,2026-04-11,4.51,synthetic_derived
EMP-033653,2025-10-24,4.05,synthetic_derived
EMP-033653,2026-04-25,4.24,synthetic_derived
EMP-033654,2025-11-07,3.72,synthetic_derived
EMP-033654,2026-05-09,3.82,synthetic_derived
EMP-033655,2025-11-21,5.26,synthetic_derived
EMP-033655,2026-05-23,5.49,synthetic_derived
EMP-033656,2025-12-05,3.33,synthetic_derived
EMP-033656,2026-06-06,3.45,synthetic_derived
EMP-033657,2026-01-01,4.06,synthetic_derived
EMP-033657,2026-07-03,4.2,synthetic_derived
EMP-033658,2026-01-15,5.13,synthetic_derived
EMP-033658,2026-07-17,5.31,synthetic_derived
EMP-033659,2026-01-29,4.5,synthetic_derived
EMP-033659,2026-07-31,4.67,synthetic_derived
EMP-033660,2026-02-25,5.47,synthetic_derived
EMP-033661,2024-03-21,4.83,synthetic_derived
EMP-033661,2024-09-20,5.01,synthetic_derived
EMP-033662,2024-04-04,4.09,synthetic_derived
EMP-033663,2024-04-18,5.19,synthetic_derived
EMP-033664,2024-05-02,4.5,synthetic_derived
EMP-033664,2024-11-01,4.63,synthetic_derived
EMP-033665,2024-05-16,5.9,synthetic_derived
EMP-033665,2024-11-15,6.09,synthetic_derived
EMP-033666,2024-05-30,4.76,synthetic_derived
EMP-033666,2024-11-29,4.96,synthetic_derived
EMP-033667,2024-06-26,5.19,synthetic_derived
EMP-033667,2024-12-26,5.38,synthetic_derived
EMP-033668,2024-07-10,5.0,synthetic_derived
EMP-033668,2025-01-09,5.22,synthetic_derived
EMP-033669,2024-08-06,4.3,synthetic_derived
EMP-033669,2025-02-05,4.46,synthetic_derived
EMP-033670,2024-08-20,3.98,synthetic_derived
EMP-033670,2025-02-19,4.1,synthetic_derived
EMP-033671,2024-06-25,4.55,synthetic_derived
EMP-033671,2024-12-25,4.69,synthetic_derived
EMP-033672,2024-07-09,4.05,synthetic_derived
EMP-033672,2025-01-08,4.17,synthetic_derived
EMP-033673,2024-07-23,4.82,synthetic_derived
EMP-033673,2025-01-22,5.01,synthetic_derived
EMP-033674,2024-08-06,3.57,synthetic_derived
EMP-033674,2025-02-05,3.67,synthetic_derived
EMP-033675,2024-08-20,4.8,synthetic_derived
EMP-033675,2025-02-19,4.99,synthetic_derived
EMP-033676,2024-09-03,4.7,synthetic_derived
EMP-033676,2025-03-05,4.86,synthetic_derived
EMP-033677,2024-09-30,4.43,synthetic_derived
EMP-033677,2025-04-01,4.55,synthetic_derived
EMP-033678,2024-10-14,3.82,synthetic_derived
EMP-033678,2025-04-15,3.97,synthetic_derived
EMP-033679,2024-10-28,4.67,synthetic_derived
EMP-033679,2025-04-29,4.82,synthetic_derived
EMP-033680,2024-11-11,4.48,synthetic_derived
EMP-033680,2025-05-13,4.69,synthetic_derived
EMP-033681,2024-11-25,5.16,synthetic_derived
EMP-033681,2025-05-27,5.41,synthetic_derived
EMP-033682,2024-12-09,3.82,synthetic_derived
EMP-033682,2025-06-10,3.94,synthetic_derived
EMP-033683,2024-12-23,5.07,synthetic_derived
EMP-033683,2025-06-24,5.24,synthetic_derived
EMP-033684,2025-01-06,4.02,synthetic_derived
EMP-033684,2025-07-08,4.15,synthetic_derived
EMP-033685,2025-01-20,4.06,synthetic_derived
EMP-033686,2025-02-03,4.81,synthetic_derived
EMP-033686,2025-08-05,4.98,synthetic_derived
EMP-033687,2025-02-17,4.18,synthetic_derived
EMP-033687,2025-08-19,4.31,synthetic_derived
EMP-033688,2025-03-03,5.0,synthetic_derived
EMP-033688,2025-09-02,5.18,synthetic_derived
EMP-033689,2025-03-17,4.67,synthetic_derived
EMP-033689,2025-09-16,4.83,synthetic_derived
EMP-033690,2025-03-31,4.61,synthetic_derived
EMP-033691,2025-04-14,3.95,synthetic_derived
EMP-033691,2025-10-14,4.06,synthetic_derived
EMP-033692,2025-04-28,4.48,synthetic_derived
EMP-033692,2025-10-28,4.63,synthetic_derived
EMP-033693,2025-05-12,4.92,synthetic_derived
EMP-033693,2025-11-11,5.1,synthetic_derived
EMP-033694,2025-05-26,4.85,synthetic_derived
EMP-033694,2025-11-25,5.01,synthetic_derived
EMP-033695,2025-06-09,4.63,synthetic_derived
EMP-033695,2025-12-09,4.77,synthetic_derived
EMP-033696,2025-07-06,4.9,synthetic_derived
EMP-033696,2026-01-05,5.1,synthetic_derived
EMP-033697,2025-07-20,4.53,synthetic_derived
EMP-033698,2025-08-03,5.01,synthetic_derived
EMP-033698,2026-02-02,5.19,synthetic_derived
EMP-033699,2025-08-17,5.09,synthetic_derived
EMP-033699,2026-02-16,5.3,synthetic_derived
EMP-033700,2025-08-31,4.57,synthetic_derived
EMP-033700,2026-03-02,4.76,synthetic_derived
EMP-033701,2025-09-14,4.04,synthetic_derived
EMP-033701,2026-03-16,4.17,synthetic_derived
EMP-033702,2025-09-28,5.15,synthetic_derived
EMP-033702,2026-03-30,5.36,synthetic_derived
EMP-033703,2025-10-12,4.17,synthetic_derived
EMP-033703,2026-04-13,4.34,synthetic_derived
EMP-033704,2025-10-26,4.86,synthetic_derived
EMP-033704,2026-04-27,5.07,synthetic_derived
EMP-033705,2025-11-09,4.14,synthetic_derived
EMP-033705,2026-05-11,4.25,synthetic_derived
EMP-033706,2025-11-23,5.12,synthetic_derived
EMP-033706,2026-05-25,5.29,synthetic_derived
EMP-033707,2025-12-07,5.05,synthetic_derived
EMP-033707,2026-06-08,5.22,synthetic_derived
EMP-033708,2025-12-21,5.15,synthetic_derived
EMP-033708,2026-06-22,5.4,synthetic_derived
EMP-033709,2026-01-04,3.4,synthetic_derived
EMP-033709,2026-07-06,3.52,synthetic_derived
EMP-033710,2026-01-18,4.47,synthetic_derived
EMP-033711,2026-02-01,4.76,synthetic_derived
EMP-033711,2026-08-03,4.94,synthetic_derived
EMP-033712,2024-02-26,3.91,synthetic_derived
EMP-033712,2024-08-27,4.09,synthetic_derived
EMP-033713,2024-03-11,4.56,synthetic_derived
EMP-033713,2024-09-10,4.71,synthetic_derived
EMP-033714,2024-03-25,3.69,synthetic_derived
EMP-033714,2024-09-24,3.8,synthetic_derived
EMP-033715,2024-04-08,3.87,synthetic_derived
EMP-033715,2024-10-08,3.99,synthetic_derived
EMP-033716,2024-04-22,5.61,synthetic_derived
EMP-033716,2024-10-22,5.83,synthetic_derived
EMP-033717,2024-05-06,5.44,synthetic_derived
EMP-033717,2024-11-05,5.62,synthetic_derived
EMP-033718,2024-05-20,3.9,synthetic_derived
EMP-033719,2024-06-03,5.3,synthetic_derived
EMP-033719,2024-12-03,5.48,synthetic_derived
EMP-033720,2024-06-17,5.47,synthetic_derived
EMP-033720,2024-12-17,5.69,synthetic_derived
EMP-033721,2024-07-01,4.61,synthetic_derived
EMP-033721,2024-12-31,4.77,synthetic_derived
