Trainee_ID,Skill,Assessment_Date,Evidence_Source,Proficiency
TRN-SIH26135-043156,java,2024-05-08,legacy_skill_assessment,60.2
TRN-SIH26135-043156,react,2024-04-24,legacy_skill_assessment,57.2
TRN-SIH26135-043157,communication,2024-05-21,legacy_skill_assessment,81.9
TRN-SIH26135-043157,machine learning,2024-05-07,legacy_skill_assessment,78.9
TRN-SIH26135-043157,networking,2024-05-14,legacy_skill_assessment,74.9
TRN-SIH26135-043158,power bi,2024-06-03,legacy_skill_assessment,70.3
TRN-SIH26135-043158,react,2024-05-20,legacy_skill_assessment,67.3
TRN-SIH26135-043158,sql,2024-05-27,legacy_skill_assessment,63.3
TRN-SIH26135-043159,excel,2024-06-16,legacy_skill_assessment,77.5
TRN-SIH26135-043159,java,2024-06-02,legacy_skill_assessment,74.5
TRN-SIH26135-043159,linux,2024-06-09,legacy_skill_assessment,70.5
TRN-SIH26135-043160,azure,2024-06-29,legacy_skill_assessment,54.5
TRN-SIH26135-043160,machine learning,2024-06-22,legacy_skill_assessment,47.5
TRN-SIH26135-043160,sales,2024-06-15,legacy_skill_assessment,51.5
TRN-SIH26135-043161,azure,2024-06-28,legacy_skill_assessment,69.9
TRN-SIH26135-043161,machine learning,2024-07-12,legacy_skill_assessment,72.9
TRN-SIH26135-043161,python,2024-07-05,legacy_skill_assessment,65.9
TRN-SIH26135-043162,data analysis,2024-07-18,legacy_skill_assessment,67.9
TRN-SIH26135-043162,java,2024-07-11,legacy_skill_assessment,71.9
TRN-SIH26135-043162,sql,2024-07-25,legacy_skill_assessment,74.9
TRN-SIH26135-043163,aws,2024-07-31,legacy_skill_assessment,42.3
TRN-SIH26135-043163,java,2024-07-24,legacy_skill_assessment,46.3
TRN-SIH26135-043163,linux,2024-08-07,legacy_skill_assessment,49.3
TRN-SIH26135-043164,linux,2024-08-06,legacy_skill_assessment,64.8
TRN-SIH26135-043164,power bi,2024-08-13,legacy_skill_assessment,60.8
TRN-SIH26135-043164,sql,2024-08-20,legacy_skill_assessment,67.8
TRN-SIH26135-043165,accounting,2024-09-02,legacy_skill_assessment,60.2
TRN-SIH26135-043165,azure,2024-08-26,legacy_skill_assessment,53.2
TRN-SIH26135-043165,java,2024-08-19,legacy_skill_assessment,57.2
TRN-SIH26135-043166,aws,2024-09-08,legacy_skill_assessment,57.9
TRN-SIH26135-043166,cybersecurity,2024-09-15,legacy_skill_assessment,64.9
TRN-SIH26135-043166,sql,2024-09-01,legacy_skill_assessment,61.9
TRN-SIH26135-043167,azure,2024-09-14,legacy_skill_assessment,48.2
TRN-SIH26135-043167,digital marketing,2024-09-28,legacy_skill_assessment,51.2
TRN-SIH26135-043167,java,2024-09-21,legacy_skill_assessment,44.2
TRN-SIH26135-043168,java,2024-10-04,legacy_skill_assessment,72.3
TRN-SIH26135-043168,javascript,2024-10-11,legacy_skill_assessment,79.3
TRN-SIH26135-043168,power bi,2024-09-27,legacy_skill_assessment,76.3
TRN-SIH26135-043169,aws,2024-10-24,legacy_skill_assessment,68.6
TRN-SIH26135-043169,cybersecurity,2024-10-10,legacy_skill_assessment,65.6
TRN-SIH26135-043169,healthcare operations,2024-10-17,legacy_skill_assessment,61.6
TRN-SIH26135-043170,cybersecurity,2024-11-06,legacy_skill_assessment,69.2
TRN-SIH26135-043170,excel,2024-10-30,legacy_skill_assessment,62.2
TRN-SIH26135-043170,javascript,2024-10-23,legacy_skill_assessment,66.2
TRN-SIH26135-043171,excel,2024-11-05,legacy_skill_assessment,68.0
TRN-SIH26135-043171,healthcare operations,2024-11-19,legacy_skill_assessment,71.0
TRN-SIH26135-043171,javascript,2024-11-12,legacy_skill_assessment,64.0
TRN-SIH26135-043172,accounting,2024-11-18,legacy_skill_assessment,71.1
TRN-SIH26135-043172,cybersecurity,2024-12-02,legacy_skill_assessment,74.1
TRN-SIH26135-043172,javascript,2024-11-25,legacy_skill_assessment,67.1
TRN-SIH26135-043173,aws,2024-12-08,legacy_skill_assessment,77.7
TRN-SIH26135-043173,healthcare operations,2024-12-15,legacy_skill_assessment,84.7
TRN-SIH26135-043173,java,2024-12-01,legacy_skill_assessment,81.7
TRN-SIH26135-043174,autocad,2024-12-28,legacy_skill_assessment,65.4
TRN-SIH26135-043174,aws,2024-12-14,legacy_skill_assessment,62.4
TRN-SIH26135-043174,javascript,2024-12-21,legacy_skill_assessment,58.4
TRN-SIH26135-043175,autocad,2025-01-03,legacy_skill_assessment,37.3
TRN-SIH26135-043175,excel,2024-12-27,legacy_skill_assessment,41.3
TRN-SIH26135-043175,sales,2025-01-10,legacy_skill_assessment,44.3
TRN-SIH26135-043176,autocad,2025-01-09,legacy_skill_assessment,55.6
TRN-SIH26135-043176,data analysis,2025-01-16,legacy_skill_assessment,51.6
TRN-SIH26135-043176,healthcare operations,2025-01-23,legacy_skill_assessment,58.6
TRN-SIH26135-043177,azure,2025-01-29,legacy_skill_assessment,62.5
TRN-SIH26135-043177,linux,2025-02-05,legacy_skill_assessment,69.5
TRN-SIH26135-043177,sales,2025-01-22,legacy_skill_assessment,66.5
TRN-SIH26135-043178,healthcare operations,2025-02-18,legacy_skill_assessment,61.6
TRN-SIH26135-043178,power bi,2025-02-04,legacy_skill_assessment,58.6
TRN-SIH26135-043178,python,2025-02-11,legacy_skill_assessment,54.6
TRN-SIH26135-043179,azure,2025-02-24,legacy_skill_assessment,58.1
TRN-SIH26135-043179,javascript,2025-02-17,legacy_skill_assessment,62.1
TRN-SIH26135-043179,networking,2025-03-03,legacy_skill_assessment,65.1
TRN-SIH26135-043180,autocad,2025-03-16,legacy_skill_assessment,72.8
TRN-SIH26135-043180,python,2025-03-09,legacy_skill_assessment,65.8
TRN-SIH26135-043180,sales,2025-03-02,legacy_skill_assessment,69.8
TRN-SIH26135-043181,data analysis,2025-03-22,legacy_skill_assessment,40.8
TRN-SIH26135-043181,linux,2025-03-29,legacy_skill_assessment,47.8
TRN-SIH26135-043181,sales,2025-03-15,legacy_skill_assessment,44.8
TRN-SIH26135-043182,data analysis,2025-04-11,legacy_skill_assessment,54.2
TRN-SIH26135-043182,digital marketing,2025-03-28,legacy_skill_assessment,51.2
TRN-SIH26135-043182,machine learning,2025-04-04,legacy_skill_assessment,47.2
TRN-SIH26135-043183,healthcare operations,2025-04-10,legacy_skill_assessment,75.6
TRN-SIH26135-043183,machine learning,2025-04-17,legacy_skill_assessment,71.6
TRN-SIH26135-043183,sql,2025-04-24,legacy_skill_assessment,78.6
TRN-SIH26135-043184,java,2025-04-23,legacy_skill_assessment,79.8
TRN-SIH26135-043184,linux,2025-04-30,legacy_skill_assessment,75.8
TRN-SIH26135-043184,sql,2025-05-07,legacy_skill_assessment,82.8
TRN-SIH26135-043185,autocad,2025-05-06,legacy_skill_assessment,66.8
TRN-SIH26135-043185,communication,2025-05-20,legacy_skill_assessment,69.8
TRN-SIH26135-043185,digital marketing,2025-05-13,legacy_skill_assessment,62.8
TRN-SIH26135-043186,power bi,2025-06-02,legacy_skill_assessment,69.9
TRN-SIH26135-043186,python,2025-05-26,legacy_skill_assessment,62.9
TRN-SIH26135-043186,sales,2025-05-19,legacy_skill_assessment,66.9
TRN-SIH26135-043187,autocad,2025-06-01,legacy_skill_assessment,82.7
TRN-SIH26135-043187,networking,2025-06-15,legacy_skill_assessment,85.7
TRN-SIH26135-043187,power bi,2025-06-08,legacy_skill_assessment,78.7
TRN-SIH26135-043188,accounting,2025-06-21,legacy_skill_assessment,57.7
TRN-SIH26135-043188,machine learning,2025-06-14,legacy_skill_assessment,61.7
TRN-SIH26135-043188,sales,2025-06-28,legacy_skill_assessment,64.7
TRN-SIH26135-043189,data analysis,2025-07-04,legacy_skill_assessment,73.7
TRN-SIH26135-043189,machine learning,2025-07-11,legacy_skill_assessment,80.7
TRN-SIH26135-043189,power bi,2025-06-27,legacy_skill_assessment,77.7
TRN-SIH26135-043190,autocad,2025-07-10,legacy_skill_assessment,53.2
TRN-SIH26135-043190,digital marketing,2025-07-24,legacy_skill_assessment,56.2
TRN-SIH26135-043190,healthcare operations,2025-07-17,legacy_skill_assessment,49.2
TRN-SIH26135-043191,autocad,2025-08-06,legacy_skill_assessment,62.9
TRN-SIH26135-043191,aws,2025-07-23,legacy_skill_assessment,59.9
TRN-SIH26135-043191,cybersecurity,2025-07-30,legacy_skill_assessment,55.9
TRN-SIH26135-043192,cybersecurity,2025-08-12,legacy_skill_assessment,62.1
TRN-SIH26135-043192,data analysis,2025-08-19,legacy_skill_assessment,69.1
TRN-SIH26135-043192,javascript,2025-08-05,legacy_skill_assessment,66.1
TRN-SIH26135-043193,digital marketing,2025-08-18,legacy_skill_assessment,68.2
TRN-SIH26135-043193,healthcare operations,2025-08-25,legacy_skill_assessment,64.2
TRN-SIH26135-043193,java,2025-09-01,legacy_skill_assessment,71.2
TRN-SIH26135-043194,data analysis,2025-08-31,legacy_skill_assessment,76.3
TRN-SIH26135-043194,linux,2025-09-07,legacy_skill_assessment,72.3
TRN-SIH26135-043194,react,2025-09-14,legacy_skill_assessment,79.3
TRN-SIH26135-043195,data analysis,2025-09-13,legacy_skill_assessment,47.3
TRN-SIH26135-043195,excel,2025-09-27,legacy_skill_assessment,50.3
TRN-SIH26135-043195,react,2025-09-20,legacy_skill_assessment,43.3
TRN-SIH26135-043196,power bi,2025-09-26,legacy_skill_assessment,95.9
TRN-SIH26135-043196,python,2025-10-10,legacy_skill_assessment,98.9
TRN-SIH26135-043196,sql,2025-10-03,legacy_skill_assessment,91.9
TRN-SIH26135-043197,cybersecurity,2025-10-09,legacy_skill_assessment,81.8
TRN-SIH26135-043197,power bi,2025-10-23,legacy_skill_assessment,84.8
TRN-SIH26135-043197,python,2025-10-16,legacy_skill_assessment,77.8
TRN-SIH26135-043198,autocad,2025-10-22,legacy_skill_assessment,52.0
TRN-SIH26135-043198,communication,2025-11-05,legacy_skill_assessment,55.0
TRN-SIH26135-043198,excel,2025-10-29,legacy_skill_assessment,48.0
TRN-SIH26135-043199,power bi,2025-11-18,legacy_skill_assessment,71.9
TRN-SIH26135-043199,python,2025-11-11,legacy_skill_assessment,64.9
TRN-SIH26135-043199,react,2025-11-04,legacy_skill_assessment,68.9
TRN-SIH26135-043200,aws,2025-11-17,legacy_skill_assessment,60.3
TRN-SIH26135-043200,power bi,2025-12-01,legacy_skill_assessment,63.3
TRN-SIH26135-043200,python,2025-11-24,legacy_skill_assessment,56.3
TRN-SIH26135-043201,autocad,2023-12-18,legacy_skill_assessment,57.8
TRN-SIH26135-043201,aws,2023-12-11,legacy_skill_assessment,61.8
TRN-SIH26135-043201,digital marketing,2023-12-25,legacy_skill_assessment,64.8
TRN-SIH26135-043202,autocad,2024-01-07,legacy_skill_assessment,89.1
TRN-SIH26135-043202,cybersecurity,2023-12-24,legacy_skill_assessment,86.1
TRN-SIH26135-043202,digital marketing,2023-12-31,legacy_skill_assessment,82.1
TRN-SIH26135-043203,aws,2024-01-13,legacy_skill_assessment,58.1
TRN-SIH26135-043203,communication,2024-01-20,legacy_skill_assessment,65.1
TRN-SIH26135-043203,healthcare operations,2024-01-06,legacy_skill_assessment,62.1
TRN-SIH26135-043204,accounting,2024-01-26,legacy_skill_assessment,56.4
TRN-SIH26135-043204,power bi,2024-02-02,legacy_skill_assessment,63.4
TRN-SIH26135-043204,sql,2024-01-19,legacy_skill_assessment,60.4
TRN-SIH26135-043205,communication,2024-02-08,legacy_skill_assessment,54.2
TRN-SIH26135-043205,cybersecurity,2024-02-01,legacy_skill_assessment,58.2
TRN-SIH26135-043205,javascript,2024-02-15,legacy_skill_assessment,61.2
TRN-SIH26135-043206,digital marketing,2024-02-21,legacy_skill_assessment,35.6
TRN-SIH26135-043206,healthcare operations,2024-02-14,legacy_skill_assessment,39.6
TRN-SIH26135-043206,sql,2024-02-28,legacy_skill_assessment,42.6
TRN-SIH26135-043207,data analysis,2024-03-05,legacy_skill_assessment,50.4
TRN-SIH26135-043207,java,2024-02-27,legacy_skill_assessment,54.4
TRN-SIH26135-043207,linux,2024-03-12,legacy_skill_assessment,57.4
TRN-SIH26135-043208,azure,2024-03-11,legacy_skill_assessment,53.5
TRN-SIH26135-043208,java,2024-03-18,legacy_skill_assessment,49.5
TRN-SIH26135-043208,javascript,2024-03-25,legacy_skill_assessment,56.5
TRN-SIH26135-043209,java,2024-03-24,legacy_skill_assessment,69.5
TRN-SIH26135-043209,power bi,2024-04-07,legacy_skill_assessment,72.5
TRN-SIH26135-043209,react,2024-03-31,legacy_skill_assessment,65.5
TRN-SIH26135-043210,cybersecurity,2024-04-20,legacy_skill_assessment,66.7
TRN-SIH26135-043210,networking,2024-04-06,legacy_skill_assessment,63.7
TRN-SIH26135-043210,sales,2024-04-13,legacy_skill_assessment,59.7
TRN-SIH26135-043211,accounting,2024-04-19,legacy_skill_assessment,67.2
TRN-SIH26135-043211,healthcare operations,2024-05-03,legacy_skill_assessment,70.2
TRN-SIH26135-043211,javascript,2024-04-26,legacy_skill_assessment,63.2
TRN-SIH26135-043212,autocad,2024-05-16,legacy_skill_assessment,69.8
TRN-SIH26135-043212,azure,2024-05-09,legacy_skill_assessment,62.8
TRN-SIH26135-043212,machine learning,2024-05-02,legacy_skill_assessment,66.8
TRN-SIH26135-043213,azure,2024-05-29,legacy_skill_assessment,57.2
TRN-SIH26135-043213,javascript,2024-05-15,legacy_skill_assessment,54.2
TRN-SIH26135-043213,networking,2024-05-22,legacy_skill_assessment,50.2
TRN-SIH26135-043214,autocad,2024-06-11,legacy_skill_assessment,67.5
TRN-SIH26135-043214,networking,2024-06-04,legacy_skill_assessment,60.5
TRN-SIH26135-043214,python,2024-05-28,legacy_skill_assessment,64.5
TRN-SIH26135-043215,aws,2024-06-24,legacy_skill_assessment,71.8
TRN-SIH26135-043215,healthcare operations,2024-06-17,legacy_skill_assessment,64.8
TRN-SIH26135-043215,networking,2024-06-10,legacy_skill_assessment,68.8
TRN-SIH26135-043216,digital marketing,2024-06-23,legacy_skill_assessment,72.2
TRN-SIH26135-043216,power bi,2024-07-07,legacy_skill_assessment,75.2
TRN-SIH26135-043216,sql,2024-06-30,legacy_skill_assessment,68.2
TRN-SIH26135-043217,autocad,2024-07-20,legacy_skill_assessment,70.5
TRN-SIH26135-043217,aws,2024-07-06,legacy_skill_assessment,67.5
TRN-SIH26135-043217,python,2024-07-13,legacy_skill_assessment,63.5
TRN-SIH26135-043218,aws,2024-08-02,legacy_skill_assessment,46.1
TRN-SIH26135-043218,azure,2024-07-19,legacy_skill_assessment,43.1
TRN-SIH26135-043218,python,2024-07-26,legacy_skill_assessment,39.1
TRN-SIH26135-043219,javascript,2024-08-15,legacy_skill_assessment,75.3
TRN-SIH26135-043219,linux,2024-08-01,legacy_skill_assessment,72.3
TRN-SIH26135-043219,react,2024-08-08,legacy_skill_assessment,68.3
TRN-SIH26135-043220,aws,2024-08-21,legacy_skill_assessment,78.8
TRN-SIH26135-043220,javascript,2024-08-28,legacy_skill_assessment,85.8
TRN-SIH26135-043220,power bi,2024-08-14,legacy_skill_assessment,82.8
TRN-SIH26135-043221,cybersecurity,2024-09-03,legacy_skill_assessment,45.6
TRN-SIH26135-043221,digital marketing,2024-08-27,legacy_skill_assessment,49.6
TRN-SIH26135-043221,machine learning,2024-09-10,legacy_skill_assessment,52.6
TRN-SIH26135-043222,data analysis,2024-09-23,legacy_skill_assessment,72.4
TRN-SIH26135-043222,digital marketing,2024-09-16,legacy_skill_assessment,65.4
TRN-SIH26135-043222,excel,2024-09-09,legacy_skill_assessment,69.4
TRN-SIH26135-043223,communication,2024-09-22,legacy_skill_assessment,66.4
TRN-SIH26135-043223,data analysis,2024-09-29,legacy_skill_assessment,62.4
TRN-SIH26135-043223,linux,2024-10-06,legacy_skill_assessment,69.4
TRN-SIH26135-043224,autocad,2024-10-19,legacy_skill_assessment,65.4
TRN-SIH26135-043224,excel,2024-10-12,legacy_skill_assessment,58.4
TRN-SIH26135-043224,power bi,2024-10-05,legacy_skill_assessment,62.4
TRN-SIH26135-043225,data analysis,2024-10-25,legacy_skill_assessment,61.0
TRN-SIH26135-043225,python,2024-11-01,legacy_skill_assessment,68.0
TRN-SIH26135-043225,sql,2024-10-18,legacy_skill_assessment,65.0
TRN-SIH26135-043226,accounting,2024-11-14,legacy_skill_assessment,84.2
TRN-SIH26135-043226,azure,2024-10-31,legacy_skill_assessment,81.2
TRN-SIH26135-043226,linux,2024-11-07,legacy_skill_assessment,77.2
TRN-SIH26135-043227,azure,2024-11-13,legacy_skill_assessment,60.5
TRN-SIH26135-043227,react,2024-11-20,legacy_skill_assessment,56.5
TRN-SIH26135-043227,sales,2024-11-27,legacy_skill_assessment,63.5
TRN-SIH26135-043228,accounting,2024-12-10,legacy_skill_assessment,70.0
TRN-SIH26135-043228,cybersecurity,2024-12-03,legacy_skill_assessment,63.0
TRN-SIH26135-043228,machine learning,2024-11-26,legacy_skill_assessment,67.0
TRN-SIH26135-043229,digital marketing,2024-12-23,legacy_skill_assessment,32.6
TRN-SIH26135-043229,networking,2024-12-16,legacy_skill_assessment,25.6
TRN-SIH26135-043229,power bi,2024-12-09,legacy_skill_assessment,29.6
TRN-SIH26135-043230,azure,2024-12-22,legacy_skill_assessment,63.8
TRN-SIH26135-043230,java,2024-12-29,legacy_skill_assessment,59.8
TRN-SIH26135-043230,python,2025-01-05,legacy_skill_assessment,66.8
TRN-SIH26135-043231,cybersecurity,2025-01-11,legacy_skill_assessment,77.7
TRN-SIH26135-043231,healthcare operations,2025-01-04,legacy_skill_assessment,81.7
TRN-SIH26135-043231,machine learning,2025-01-18,legacy_skill_assessment,84.7
TRN-SIH26135-043232,cybersecurity,2025-01-24,legacy_skill_assessment,44.4
TRN-SIH26135-043232,java,2025-01-17,legacy_skill_assessment,48.4
TRN-SIH26135-043232,linux,2025-01-31,legacy_skill_assessment,51.4
TRN-SIH26135-043233,accounting,2025-01-30,legacy_skill_assessment,75.8
TRN-SIH26135-043233,cybersecurity,2025-02-13,legacy_skill_assessment,78.8
TRN-SIH26135-043233,python,2025-02-06,legacy_skill_assessment,71.8
TRN-SIH26135-043234,cybersecurity,2025-02-12,legacy_skill_assessment,76.2
TRN-SIH26135-043234,react,2025-02-19,legacy_skill_assessment,72.2
TRN-SIH26135-043234,sales,2025-02-26,legacy_skill_assessment,79.2
TRN-SIH26135-043235,aws,2025-02-25,legacy_skill_assessment,88.3
TRN-SIH26135-043235,javascript,2025-03-11,legacy_skill_assessment,91.3
TRN-SIH26135-043235,machine learning,2025-03-04,legacy_skill_assessment,84.3
TRN-SIH26135-043236,digital marketing,2025-03-24,legacy_skill_assessment,83.9
TRN-SIH26135-043236,excel,2025-03-17,legacy_skill_assessment,76.9
TRN-SIH26135-043236,javascript,2025-03-10,legacy_skill_assessment,80.9
TRN-SIH26135-043237,accounting,2025-03-30,legacy_skill_assessment,64.2
TRN-SIH26135-043237,data analysis,2025-04-06,legacy_skill_assessment,71.2
TRN-SIH26135-043237,healthcare operations,2025-03-23,legacy_skill_assessment,68.2
TRN-SIH26135-043238,excel,2025-04-05,legacy_skill_assessment,73.5
TRN-SIH26135-043238,healthcare operations,2025-04-12,legacy_skill_assessment,69.5
TRN-SIH26135-043238,java,2025-04-19,legacy_skill_assessment,76.5
TRN-SIH26135-043239,autocad,2025-04-25,legacy_skill_assessment,26.4
TRN-SIH26135-043239,communication,2025-04-18,legacy_skill_assessment,30.4
TRN-SIH26135-043239,sales,2025-05-02,legacy_skill_assessment,33.4
TRN-SIH26135-043240,communication,2025-05-15,legacy_skill_assessment,86.7
TRN-SIH26135-043240,digital marketing,2025-05-01,legacy_skill_assessment,83.7
TRN-SIH26135-043240,linux,2025-05-08,legacy_skill_assessment,79.7
TRN-SIH26135-043241,javascript,2025-05-28,legacy_skill_assessment,78.5
TRN-SIH26135-043241,power bi,2025-05-21,legacy_skill_assessment,71.5
TRN-SIH26135-043241,react,2025-05-14,legacy_skill_assessment,75.5
TRN-SIH26135-043242,cybersecurity,2025-06-03,legacy_skill_assessment,58.5
TRN-SIH26135-043242,digital marketing,2025-05-27,legacy_skill_assessment,62.5
TRN-SIH26135-043242,machine learning,2025-06-10,legacy_skill_assessment,65.5
TRN-SIH26135-043243,machine learning,2025-06-23,legacy_skill_assessment,53.3
TRN-SIH26135-043243,react,2025-06-16,legacy_skill_assessment,46.3
TRN-SIH26135-043243,sales,2025-06-09,legacy_skill_assessment,50.3
TRN-SIH26135-043244,accounting,2025-07-06,legacy_skill_assessment,93.4
TRN-SIH26135-043244,azure,2025-06-29,legacy_skill_assessment,86.4
TRN-SIH26135-043244,linux,2025-06-22,legacy_skill_assessment,90.4
TRN-SIH26135-043245,healthcare operations,2025-07-05,legacy_skill_assessment,63.2
TRN-SIH26135-043245,machine learning,2025-07-12,legacy_skill_assessment,59.2
TRN-SIH26135-043245,sales,2025-07-19,legacy_skill_assessment,66.2
TRN-SIH26135-043246,java,2025-08-01,legacy_skill_assessment,81.4
TRN-SIH26135-043246,linux,2025-07-25,legacy_skill_assessment,74.4
TRN-SIH26135-043246,machine learning,2025-07-18,legacy_skill_assessment,78.4
TRN-SIH26135-043247,aws,2025-08-14,legacy_skill_assessment,77.0
TRN-SIH26135-043247,machine learning,2025-07-31,legacy_skill_assessment,74.0
TRN-SIH26135-043247,networking,2025-08-07,legacy_skill_assessment,70.0
TRN-SIH26135-043248,digital marketing,2025-08-13,legacy_skill_assessment,64.0
TRN-SIH26135-043248,machine learning,2025-08-20,legacy_skill_assessment,60.0
TRN-SIH26135-043248,react,2025-08-27,legacy_skill_assessment,67.0
TRN-SIH26135-043249,accounting,2025-08-26,legacy_skill_assessment,63.7
TRN-SIH26135-043249,networking,2025-09-09,legacy_skill_assessment,66.7
TRN-SIH26135-043249,react,2025-09-02,legacy_skill_assessment,59.7
TRN-SIH26135-043250,accounting,2025-09-22,legacy_skill_assessment,77.3
TRN-SIH26135-043250,autocad,2025-09-15,legacy_skill_assessment,70.3
TRN-SIH26135-043250,networking,2025-09-08,legacy_skill_assessment,74.3
TRN-SIH26135-043251,data analysis,2025-09-21,legacy_skill_assessment,51.3
TRN-SIH26135-043251,react,2025-10-05,legacy_skill_assessment,54.3
TRN-SIH26135-043251,sales,2025-09-28,legacy_skill_assessment,47.3
TRN-SIH26135-043252,autocad,2025-10-18,legacy_skill_assessment,70.6
TRN-SIH26135-043252,azure,2025-10-04,legacy_skill_assessment,67.6
TRN-SIH26135-043252,java,2025-10-11,legacy_skill_assessment,63.6
TRN-SIH26135-043253,aws,2025-10-17,legacy_skill_assessment,53.2
TRN-SIH26135-043253,azure,2025-10-31,legacy_skill_assessment,56.2
TRN-SIH26135-043253,react,2025-10-24,legacy_skill_assessment,49.2
TRN-SIH26135-043254,communication,2025-10-30,legacy_skill_assessment,56.2
TRN-SIH26135-043254,cybersecurity,2025-11-13,legacy_skill_assessment,59.2
TRN-SIH26135-043254,sales,2025-11-06,legacy_skill_assessment,52.2
TRN-SIH26135-043255,linux,2025-11-19,legacy_skill_assessment,81.6
TRN-SIH26135-043255,sales,2025-11-26,legacy_skill_assessment,88.6
TRN-SIH26135-043255,sql,2025-11-12,legacy_skill_assessment,85.6
TRN-SIH26135-043256,cybersecurity,2025-12-09,legacy_skill_assessment,95.3
TRN-SIH26135-043256,digital marketing,2025-11-25,legacy_skill_assessment,92.3
TRN-SIH26135-043256,sales,2025-12-02,legacy_skill_assessment,88.3
TRN-SIH26135-043257,java,2023-12-19,legacy_skill_assessment,71.9
TRN-SIH26135-043257,python,2024-01-02,legacy_skill_assessment,74.9
TRN-SIH26135-043257,sql,2023-12-26,legacy_skill_assessment,67.9
TRN-SIH26135-043258,data analysis,2024-01-15,legacy_skill_assessment,67.1
TRN-SIH26135-043258,healthcare operations,2024-01-01,legacy_skill_assessment,64.1
TRN-SIH26135-043258,sales,2024-01-08,legacy_skill_assessment,60.1
TRN-SIH26135-043259,aws,2024-01-21,legacy_skill_assessment,67.7
TRN-SIH26135-043259,machine learning,2024-01-14,legacy_skill_assessment,71.7
TRN-SIH26135-043259,python,2024-01-28,legacy_skill_assessment,74.7
TRN-SIH26135-043260,communication,2024-02-03,legacy_skill_assessment,58.0
TRN-SIH26135-043260,digital marketing,2024-01-27,legacy_skill_assessment,62.0
TRN-SIH26135-043260,healthcare operations,2024-02-10,legacy_skill_assessment,65.0
TRN-SIH26135-043261,accounting,2024-02-16,legacy_skill_assessment,54.0
TRN-SIH26135-043261,aws,2024-02-09,legacy_skill_assessment,58.0
TRN-SIH26135-043261,healthcare operations,2024-02-23,legacy_skill_assessment,61.0
TRN-SIH26135-043262,accounting,2024-02-29,legacy_skill_assessment,71.8
TRN-SIH26135-043262,cybersecurity,2024-02-22,legacy_skill_assessment,75.8
TRN-SIH26135-043262,networking,2024-03-07,legacy_skill_assessment,78.8
TRN-SIH26135-043263,autocad,2024-03-20,legacy_skill_assessment,62.5
TRN-SIH26135-043263,azure,2024-03-13,legacy_skill_assessment,55.5
TRN-SIH26135-043263,sales,2024-03-06,legacy_skill_assessment,59.5
TRN-SIH26135-043264,javascript,2024-03-26,legacy_skill_assessment,66.4
TRN-SIH26135-043264,linux,2024-03-19,legacy_skill_assessment,70.4
TRN-SIH26135-043264,sales,2024-04-02,legacy_skill_assessment,73.4
TRN-SIH26135-043265,communication,2024-04-01,legacy_skill_assessment,86.5
TRN-SIH26135-043265,healthcare operations,2024-04-08,legacy_skill_assessment,82.5
TRN-SIH26135-043265,sales,2024-04-15,legacy_skill_assessment,89.5
TRN-SIH26135-043266,data analysis,2024-04-14,legacy_skill_assessment,60.1
TRN-SIH26135-043266,digital marketing,2024-04-21,legacy_skill_assessment,56.1
TRN-SIH26135-043266,java,2024-04-28,legacy_skill_assessment,63.1
TRN-SIH26135-043267,azure,2024-04-27,legacy_skill_assessment,75.4
TRN-SIH26135-043267,data analysis,2024-05-04,legacy_skill_assessment,71.4
TRN-SIH26135-043267,javascript,2024-05-11,legacy_skill_assessment,78.4
TRN-SIH26135-043268,autocad,2024-05-17,legacy_skill_assessment,89.2
TRN-SIH26135-043268,linux,2024-05-24,legacy_skill_assessment,96.2
TRN-SIH26135-043268,python,2024-05-10,legacy_skill_assessment,93.2
TRN-SIH26135-043269,accounting,2024-05-30,legacy_skill_assessment,69.1
TRN-SIH26135-043269,cybersecurity,2024-06-06,legacy_skill_assessment,76.1
TRN-SIH26135-043269,digital marketing,2024-05-23,legacy_skill_assessment,73.1
TRN-SIH26135-043270,autocad,2024-06-12,legacy_skill_assessment,61.4
TRN-SIH26135-043270,aws,2024-06-19,legacy_skill_assessment,68.4
TRN-SIH26135-043270,cybersecurity,2024-06-05,legacy_skill_assessment,65.4
TRN-SIH26135-043271,accounting,2024-07-02,legacy_skill_assessment,70.2
TRN-SIH26135-043271,digital marketing,2024-06-18,legacy_skill_assessment,67.2
TRN-SIH26135-043271,linux,2024-06-25,legacy_skill_assessment,63.2
TRN-SIH26135-043272,java,2024-07-01,legacy_skill_assessment,49.6
TRN-SIH26135-043272,javascript,2024-07-08,legacy_skill_assessment,45.6
TRN-SIH26135-043272,sales,2024-07-15,legacy_skill_assessment,52.6
TRN-SIH26135-043273,autocad,2024-07-28,legacy_skill_assessment,83.9
TRN-SIH26135-043273,python,2024-07-14,legacy_skill_assessment,80.9
TRN-SIH26135-043273,react,2024-07-21,legacy_skill_assessment,76.9
TRN-SIH26135-043274,java,2024-08-10,legacy_skill_assessment,79.4
TRN-SIH26135-043274,javascript,2024-07-27,legacy_skill_assessment,76.4
TRN-SIH26135-043274,networking,2024-08-03,legacy_skill_assessment,72.4
TRN-SIH26135-043275,autocad,2024-08-16,legacy_skill_assessment,38.3
TRN-SIH26135-043275,healthcare operations,2024-08-23,legacy_skill_assessment,45.3
