Trainee_ID,Target_Job_Role,Skill,Required_Proficiency,Importance_Weight,Effective_From,Data_Origin,Current_Proficiency,Missing_Skill,Proficiency_Deficit,Weighted_Deficit
TRN-SIH26135-040144,Support Engineer,networking,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040144,Support Engineer,linux,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040144,Support Engineer,communication,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-040145,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040145,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040145,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-040146,Cloud Associate,aws,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040146,Cloud Associate,azure,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040146,Cloud Associate,linux,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-040147,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040147,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,59.9,False,15.1,0.0705
TRN-SIH26135-040147,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,66.9,False,3.1,0.0133
TRN-SIH26135-040148,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040148,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040148,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,70.1,False,0.0,0.0
TRN-SIH26135-040149,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040149,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040149,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040150,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040150,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-040150,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,68.3,False,11.7,0.0585
TRN-SIH26135-040151,Sales Executive,communication,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040151,Sales Executive,excel,60,0.15,2024-01-01,synthetic_derived,0.0,True,60.0,0.15
TRN-SIH26135-040151,Sales Executive,sales,80,0.5,2024-01-01,synthetic_derived,68.8,False,11.2,0.07
TRN-SIH26135-040152,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040152,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,0.0,True,70.0,0.2
TRN-SIH26135-040152,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,70.9,False,0.0,0.0
TRN-SIH26135-040153,Technician,autocad,75,0.45,2024-01-01,synthetic_derived,0.0,True,75.0,0.45
TRN-SIH26135-040153,Technician,networking,65,0.3,2024-01-01,synthetic_derived,0.0,True,65.0,0.3
TRN-SIH26135-040153,Technician,excel,60,0.25,2024-01-01,synthetic_derived,0.0,True,60.0,0.25
TRN-SIH26135-040154,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040154,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040154,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-040155,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040155,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040155,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,70.0,False,5.0,0.0233
TRN-SIH26135-040156,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040156,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040156,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040157,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040157,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040157,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,50.8,False,19.2,0.0686
TRN-SIH26135-040158,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040158,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-040158,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,68.4,False,6.6,0.0308
TRN-SIH26135-040159,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040159,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040159,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,75.6,False,0.0,0.0
TRN-SIH26135-040160,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040160,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040160,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,80.6,False,0.0,0.0
TRN-SIH26135-040161,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040161,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-040161,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,66.7,False,8.3,0.0387
TRN-SIH26135-040162,Web Developer,javascript,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040162,Web Developer,react,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040162,Web Developer,sql,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-040163,Support Engineer,networking,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040163,Support Engineer,linux,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040163,Support Engineer,communication,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-040164,Cloud Associate,aws,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040164,Cloud Associate,azure,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040164,Cloud Associate,linux,70,0.25,2024-01-01,synthetic_derived,90.4,False,0.0,0.0
TRN-SIH26135-040165,Cloud Associate,aws,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040165,Cloud Associate,azure,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040165,Cloud Associate,linux,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-040166,Web Developer,javascript,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040166,Web Developer,react,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040166,Web Developer,sql,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-040167,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040167,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040167,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-040168,Technician,autocad,75,0.45,2024-01-01,synthetic_derived,0.0,True,75.0,0.45
TRN-SIH26135-040168,Technician,networking,65,0.3,2024-01-01,synthetic_derived,0.0,True,65.0,0.3
TRN-SIH26135-040168,Technician,excel,60,0.25,2024-01-01,synthetic_derived,0.0,True,60.0,0.25
TRN-SIH26135-040169,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040169,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040169,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-040170,Sales Executive,sales,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040170,Sales Executive,communication,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040170,Sales Executive,excel,60,0.15,2024-01-01,synthetic_derived,60.4,False,0.0,0.0
TRN-SIH26135-040171,Sales Executive,sales,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040171,Sales Executive,communication,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040171,Sales Executive,excel,60,0.15,2024-01-01,synthetic_derived,0.0,True,60.0,0.15
TRN-SIH26135-040172,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040172,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040172,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,0.0,True,70.0,0.2
TRN-SIH26135-040173,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040173,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040173,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,0.0,True,70.0,0.2
TRN-SIH26135-040174,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040174,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040174,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,0.0,True,70.0,0.2
TRN-SIH26135-040175,Web Developer,javascript,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040175,Web Developer,react,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040175,Web Developer,sql,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-040176,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040176,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040176,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,71.8,False,0.0,0.0
TRN-SIH26135-040177,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040177,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040177,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-040178,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040178,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040178,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040179,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040179,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040179,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,0.0,True,70.0,0.2
TRN-SIH26135-040180,Web Developer,javascript,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040180,Web Developer,sql,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-040180,Web Developer,react,75,0.35,2024-01-01,synthetic_derived,85.7,False,0.0,0.0
TRN-SIH26135-040181,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040181,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040181,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,79.1,False,0.0,0.0
TRN-SIH26135-040182,Support Engineer,networking,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040182,Support Engineer,communication,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-040182,Support Engineer,linux,75,0.35,2024-01-01,synthetic_derived,44.6,False,30.4,0.1419
TRN-SIH26135-040183,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040183,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040183,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040184,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040184,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040184,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-040185,Support Engineer,networking,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040185,Support Engineer,linux,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040185,Support Engineer,communication,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-040186,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040186,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040186,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,75.2,False,0.0,0.0
TRN-SIH26135-040187,Support Engineer,networking,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040187,Support Engineer,communication,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-040187,Support Engineer,linux,75,0.35,2024-01-01,synthetic_derived,46.7,False,28.3,0.1321
TRN-SIH26135-040188,Graphic Designer,communication,70,0.4,2024-01-01,synthetic_derived,0.0,True,70.0,0.4
TRN-SIH26135-040188,Graphic Designer,digital marketing,65,0.35,2024-01-01,synthetic_derived,0.0,True,65.0,0.35
TRN-SIH26135-040188,Graphic Designer,excel,60,0.25,2024-01-01,synthetic_derived,0.0,True,60.0,0.25
TRN-SIH26135-040189,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040189,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040189,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,73.6,False,0.0,0.0
TRN-SIH26135-040190,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040190,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040190,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,52.6,False,17.4,0.0746
TRN-SIH26135-040191,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040191,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040191,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,68.6,False,1.4,0.006
TRN-SIH26135-040192,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040192,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040192,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,78.0,False,0.0,0.0
TRN-SIH26135-040193,Sales Executive,sales,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040193,Sales Executive,communication,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040193,Sales Executive,excel,60,0.15,2024-01-01,synthetic_derived,0.0,True,60.0,0.15
TRN-SIH26135-040194,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040194,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040194,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,67.4,False,0.0,0.0
TRN-SIH26135-040195,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040195,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040195,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,66.6,False,3.4,0.0121
TRN-SIH26135-040196,Sales Executive,communication,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040196,Sales Executive,excel,60,0.15,2024-01-01,synthetic_derived,0.0,True,60.0,0.15
TRN-SIH26135-040196,Sales Executive,sales,80,0.5,2024-01-01,synthetic_derived,67.3,False,12.7,0.0794
TRN-SIH26135-040197,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040197,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040197,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-040198,Technician,autocad,75,0.45,2024-01-01,synthetic_derived,0.0,True,75.0,0.45
TRN-SIH26135-040198,Technician,excel,60,0.25,2024-01-01,synthetic_derived,0.0,True,60.0,0.25
TRN-SIH26135-040198,Technician,networking,65,0.3,2024-01-01,synthetic_derived,77.8,False,0.0,0.0
TRN-SIH26135-040199,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040199,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040199,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040200,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040200,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040200,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,86.1,False,0.0,0.0
TRN-SIH26135-040201,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040201,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040201,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-040202,Graphic Designer,communication,70,0.4,2024-01-01,synthetic_derived,0.0,True,70.0,0.4
TRN-SIH26135-040202,Graphic Designer,excel,60,0.25,2024-01-01,synthetic_derived,0.0,True,60.0,0.25
TRN-SIH26135-040202,Graphic Designer,digital marketing,65,0.35,2024-01-01,synthetic_derived,75.7,False,0.0,0.0
TRN-SIH26135-040203,Healthcare Assistant,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040203,Healthcare Assistant,excel,60,0.2,2024-01-01,synthetic_derived,0.0,True,60.0,0.2
TRN-SIH26135-040203,Healthcare Assistant,healthcare operations,80,0.5,2024-01-01,synthetic_derived,54.5,False,25.5,0.1594
TRN-SIH26135-040204,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040204,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040204,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040205,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040205,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040205,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040206,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040206,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040206,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040207,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040207,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040207,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,52.8,False,17.2,0.0737
TRN-SIH26135-040208,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040208,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040208,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040209,Web Developer,javascript,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040209,Web Developer,react,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040209,Web Developer,sql,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-040210,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040210,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040210,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,70.9,False,4.1,0.0191
TRN-SIH26135-040211,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040211,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,68.6,False,1.4,0.006
TRN-SIH26135-040211,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,72.6,False,0.0,0.0
TRN-SIH26135-040212,Cloud Associate,aws,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040212,Cloud Associate,linux,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-040212,Cloud Associate,azure,75,0.35,2024-01-01,synthetic_derived,53.3,False,21.7,0.1013
TRN-SIH26135-040213,Sales Executive,sales,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040213,Sales Executive,communication,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040213,Sales Executive,excel,60,0.15,2024-01-01,synthetic_derived,0.0,True,60.0,0.15
TRN-SIH26135-040214,Digital Marketing Executive,digital marketing,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040214,Digital Marketing Executive,communication,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040214,Digital Marketing Executive,excel,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040215,Web Developer,javascript,80,0.4,2024-01-01,synthetic_derived,0.0,True,80.0,0.4
TRN-SIH26135-040215,Web Developer,react,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040215,Web Developer,sql,65,0.25,2024-01-01,synthetic_derived,0.0,True,65.0,0.25
TRN-SIH26135-040216,Data Analyst,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040216,Data Analyst,power bi,70,0.25,2024-01-01,synthetic_derived,0.0,True,70.0,0.25
TRN-SIH26135-040216,Data Analyst,sql,80,0.4,2024-01-01,synthetic_derived,69.5,False,10.5,0.0525
TRN-SIH26135-040217,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040217,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040217,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,58.8,False,11.2,0.032
TRN-SIH26135-040218,Account Executive,accounting,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040218,Account Executive,excel,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040218,Account Executive,communication,65,0.2,2024-01-01,synthetic_derived,0.0,True,65.0,0.2
TRN-SIH26135-040219,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
TRN-SIH26135-040219,Cybersecurity Associate,networking,70,0.2,2024-01-01,synthetic_derived,0.0,True,70.0,0.2
TRN-SIH26135-040219,Cybersecurity Associate,linux,70,0.3,2024-01-01,synthetic_derived,77.8,False,0.0,0.0
TRN-SIH26135-040220,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040220,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040220,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,69.5,False,0.5,0.0021
TRN-SIH26135-040221,Software Developer,java,75,0.35,2024-01-01,synthetic_derived,0.0,True,75.0,0.35
TRN-SIH26135-040221,Software Developer,sql,70,0.3,2024-01-01,synthetic_derived,0.0,True,70.0,0.3
TRN-SIH26135-040221,Software Developer,python,75,0.35,2024-01-01,synthetic_derived,61.9,False,13.1,0.0611
TRN-SIH26135-040222,Cybersecurity Associate,cybersecurity,80,0.5,2024-01-01,synthetic_derived,0.0,True,80.0,0.5
